GeneSymbol	mirror_db_sample1	mirror_db_sample2	mirror_db_sample3	mirror_db_sample4	mirror_db_sample5	mirror_db_sample6	mirror_db_sample7	mirror_db_sample8	mirror_db_sample9	mirror_db_sample10	mirror_db_sample11	mirror_db_sample12	mirror_db_sample13	mirror_db_sample14	mirror_db_sample15	mirror_db_sample16	mirror_db_sample17	mirror_db_sample18	mirror_db_sample19	mirror_db_sample20	mirror_db_sample21	mirror_db_sample22	mirror_db_sample23	mirror_db_sample24	mirror_db_sample25	mirror_db_sample26	mirror_db_sample27	mirror_db_sample28	mirror_db_sample29	mirror_db_sample30	mirror_db_sample31	mirror_db_sample32	mirror_db_sample33	mirror_db_sample34	mirror_db_sample35	mirror_db_sample36	mirror_db_sample37	mirror_db_sample38	mirror_db_sample39	mirror_db_sample40	mirror_db_sample41	mirror_db_sample42	mirror_db_sample43	mirror_db_sample44	mirror_db_sample45	mirror_db_sample46	mirror_db_sample47	mirror_db_sample48	mirror_db_sample49	mirror_db_sample50	mirror_db_sample51	mirror_db_sample52	mirror_db_sample53	mirror_db_sample54	mirror_db_sample55	mirror_db_sample56	mirror_db_sample57	mirror_db_sample58	mirror_db_sample59	mirror_db_sample60	mirror_db_sample61	mirror_db_sample62	mirror_db_sample63	mirror_db_sample64	mirror_db_sample65	mirror_db_sample66	mirror_db_sample67	mirror_db_sample68	mirror_db_sample69	mirror_db_sample70	mirror_db_sample71	mirror_db_sample72	mirror_db_sample73	mirror_db_sample74	mirror_db_sample75	mirror_db_sample76	mirror_db_sample77	mirror_db_sample78	mirror_db_sample79	mirror_db_sample80	mirror_db_sample81	mirror_db_sample82	mirror_db_sample83	mirror_db_sample84	mirror_db_sample85	mirror_db_sample86	mirror_db_sample87	mirror_db_sample88	mirror_db_sample89	mirror_db_sample90	mirror_db_sample91	mirror_db_sample92	mirror_db_sample93	mirror_db_sample94	mirror_db_sample95	mirror_db_sample96	mirror_db_sample97	mirror_db_sample98	mirror_db_sample99	mirror_db_sample100
CCL13	22.8594972004428	29.6772945913345	116.069364826629	50.8893557712112	103.522296359846	97.166240745371	43.9019338756285	38.9798432769267	49.0353439526175	55.5022031171069	14.8602012806391	42.9457544165448	19.1387421645692	165.235326636116	16.2825689834909	24.8929582081019	84.5127435822272	72.2654682850888	95.449711944365	21.7418039212794	55.6724314040025	15.8758555711288	84.1972325050664	41.3219942774125	100.89756370357	22.2190709764715	19.6479272510167	36.6183536007306	61.3444751029219	23.1591406715765	16.9344174220404	74.5021787478753	51.0243361813955	37.8049907618887	15.645631060297	57.2822312686821	33.0542596678273	11.3952939316085	21.3959579960475	41.9205438149051	28.2053332447423	24.6355009770505	38.7456537007974	37.6022357425135	57.8390412805811	15.5519456186028	22.6859057923155	39.2111698495245	46.1960107170753	43.4128310719713	62.7422700182992	87.9726654808156	33.0265069680933	40.8231062529795	44.3085470385465	28.8771224596821	46.1488824326881	82.1845457096989	47.2358073932447	17.603161336224	14.4702440364754	28.4040463976869	73.4100489314383	37.0795091975495	23.7955638399661	15.4842413855	22.8086861767267	19.5743077152189	61.5197222340855	42.224261527796	5.11598255683101	16.3602849133267	18.305501845167	197.664694429717	37.938900926146	41.2632748501104	29.9149628636032	27.1889731309899	51.7052389238586	74.26379693625	19.8769290870535	51.5082039982665	25.1710975868628	14.6510755084037	47.0718221031396	98.7274898663918	45.6853630613013	106.354473559808	74.6552779271193	61.7774646453103	22.2308489713731	29.1438870870398	22.0460040208571	82.630547654183	81.8819892345132	50.9920509693687	35.3533147214234	92.9302505727532	12.9234765302633	35.2464052213207
CCL19	2750.73062677974	1384.90479204575	4528.21455402502	3036.427095358	5820.35551813345	4954.87872443783	5841.01617689354	20189.6515413195	4204.41613235258	9018.5535134606	6807.40958885551	8217.22056829382	3668.46525400455	4426.14473194928	4255.98910628149	5141.66238257436	4908.86382719125	3633.35692746274	2432.44138221562	5944.90648807737	4058.38081223376	1728.39374187211	12168.7084830132	1127.35916502678	2244.3201314601	18375.4928304531	5649.92362579629	2679.05945040303	4890.55370131038	5011.48386063466	1258.63481614211	5360.25462186384	4884.38074393414	4020.40822611942	7117.72880845395	2584.46301403319	2778.18141019793	1828.84351419582	2085.75892767378	5476.22749542599	4099.93983365785	2291.84043044391	3842.62042793069	5566.05939064955	9784.41984649528	2120.88851615513	2356.5437044304	4225.22970558168	8845.83651461264	3156.1846560765	2681.93699008737	1497.20220956651	2180.01590254687	1301.24021391901	3037.19899878814	1671.58616026277	2392.64214580388	2812.59709474013	1783.49325470215	4221.7997510476	2749.80730691382	8112.14718191831	2089.71065225683	1779.14199743784	10412.7569143738	1977.0221457393	7103.50771984224	5560.47444591488	2728.97976001668	2491.24295075399	1710.03025185278	2064.14172869241	6953.69710461472	3483.8928056912	1952.32850373124	2073.62572516036	13046.8209640458	3699.51559255665	8059.10166911764	2813.68728654721	2364.62246804923	4173.75873289015	3718.46686738558	4834.78484974313	3527.19128598044	997.493186803765	14320.0725873145	8000.56768234469	3158.24614896207	1785.29194273214	5943.42850163767	2961.93903197702	13629.3774108162	5225.20505101219	2691.45801921766	4614.75573604769	3037.85255879426	958.923950809917	1878.22763559268	3920.88088376562
CCL2	9252.58868989727	10898.3666336169	10492.844329986	5828.69141212296	10145.2190955555	6876.48042334832	6978.22485459397	9350.27957457642	8189.393277885	8356.57578783112	10368.9449176535	7692.08841664944	6597.63671824158	9474.06886306458	7183.9994218594	8006.83919391784	6085.36047813029	7368.99686966429	10237.7312412461	7385.08968676229	7109.81563178657	8619.85932832625	7652.30854124729	7900.13452208282	6584.14337615939	5526.0782983269	6614.0943249491	6303.35869563652	7023.9949010018	8489.68612924399	7706.84392346839	9012.95788566628	5944.7841755793	6822.21002487319	6680.0445455699	6371.16533086132	7226.83290541571	6291.47408941176	8319.86132607826	8499.54755324006	9127.19056327366	6870.50570005426	7357.99283783356	5877.99758333559	7919.63055467317	7515.60043092496	9801.22348224781	9953.31772114702	7861.33130853984	6464.84624250243	8874.36588544916	7043.19238652476	9175.94173227796	7579.47625627101	6836.93853181266	7154.27467271504	11007.1408510488	6275.05554740888	6840.1587773255	5594.96663373161	7178.79430006762	10086.2529272802	9281.00262300287	9065.08885588039	8326.92234591111	7660.84026893199	8086.53941557097	8596.02386943683	8337.0861239337	6729.56011245884	6642.03914515929	7128.13134895868	6334.20462923204	8785.01760238145	8408.80969716815	7867.6103782394	8359.72524972683	7270.7685101885	10692.2853671719	11629.012906839	6113.06701188494	6515.19125008219	8737.1573346229	8089.81683038276	5951.39790977242	6762.51823000658	9155.12208342225	10530.2810686009	10423.5909989485	7892.25934331262	6925.48205869077	10922.0156371335	10355.2871724243	5684.40318995791	7856.64103929366	6632.43518039472	7084.827601032	7380.73781637845	8054.00439166291	9216.19503239189
CCL21	1020.62966642473	1055.17408721065	295.332414884116	572.680970751327	1799.95071225605	738.865698452914	481.081280494825	616.861245836287	492.566115665211	21.7997956452339	1682.63299296538	1074.65439994567	120.805651460246	997.661865059397	354.067524635101	91.7675847097848	506.356467916053	244.842702734796	546.232960425839	86.6471099697195	467.115956933023	223.907089411417	547.108993237341	130.89751567858	434.274806346402	982.195107147799	559.158893230705	259.135470350058	910.888613666965	430.343012481263	74.4920780566123	382.689504868421	868.163691087657	908.364643733739	451.927048938485	807.095318686297	218.892921621377	664.914919304464	488.316482308397	340.334455521953	284.320015319962	60.9952646677295	654.374133570309	1668.82342198029	388.56964849994	37.5801813300622	262.273740046573	479.49870415879	450.542891130381	613.600946329536	467.035442045167	582.043411041903	301.093971399962	805.29662933944	248.794996413478	801.705616342287	1059.07193269844	214.362707074774	1050.41114169216	179.170287326887	228.925418254059	317.534891205095	979.132781557755	942.56494019314	573.506798845623	348.655772727704	340.475576535282	242.568910235794	1174.08347218146	490.709547727652	57.0458424883555	199.700136486642	290.165932277178	784.245168179372	596.647547480536	655.215040684926	241.083252966503	478.945966072635	680.362444194394	929.410502138087	307.990452452641	764.329822588636	740.585179688924	753.817791220493	484.504108774995	81.0862515307296	908.216067716684	488.690013140712	878.113139752787	439.917575646518	28.8768671885566	526.825219551036	155.658303167466	360.31883174809	262.622711020374	688.944249237932	60.4248299957405	320.838770503087	792.267742185995	908.723811473862
CCL26	408.262189521267	212.663828884881	298.554395099792	362.319582449545	239.274688687524	275.69082398651	342.762502630339	353.504808980731	268.10707314086	289.888669944403	291.783570394304	331.28498577165	249.700398276932	340.039997179322	326.347614813286	340.972293883691	367.389131244672	376.588340371612	275.410406367246	203.740602764871	249.642541988731	272.578473124876	325.156052993237	234.50922008558	355.627013630678	371.880093637932	470.590225719176	261.571046655521	267.248039836499	364.177456648248	210.775485672033	391.245844616945	249.254384973731	344.367898340177	294.858972539954	448.533544937331	319.766754255486	306.83465058636	320.696303326698	399.965450791543	367.305329521628	366.86727386946	333.639469841856	236.369857866836	455.899265282325	335.800007556412	375.800007505333	352.892536659655	257.340070124974	249.873625874028	217.980676920126	336.233496967216	299.815978431334	222.344538773788	304.497680837042	255.48510508226	257.376629838533	403.467037973502	259.141190439034	386.575526842481	342.188118688723	291.549155466814	373.091311803357	322.549052180417	316.483198961016	328.328306755949	255.45379616261	370.642672699929	318.320519449732	393.715512500133	268.997402913036	227.252572908168	374.205487739052	451.74351660469	244.008945424409	372.782905283789	351.957602625521	349.108049482066	229.125263908803	322.285342482988	286.557984909989	316.312342394482	254.20681708174	419.014546460171	248.463931267846	214.267616809093	287.831979169177	365.854671162751	258.720029209915	287.225430849884	322.867925034563	293.097935054929	271.426260492212	215.713604627392	319.321627569359	249.863616103834	275.483426080625	295.787619780054	219.759008383982	300.539239348488
CCL3	537.399827418699	509.928396219638	673.230065875243	929.225110733217	622.300435064536	685.127199603424	778.071767752073	796.528426994614	662.945149950069	589.488884080119	710.222002468372	558.685372064975	758.618833514352	797.596508088827	505.328324285417	763.729033925274	677.148768303732	651.440449781551	634.052068173299	916.947563381803	591.754795901227	522.818819868443	638.994544412014	739.841196642724	619.534637418012	528.997996137961	614.389358980943	919.020468532771	795.350213301967	960.681799787632	1017.96336707716	720.954734096821	851.721585588599	660.83634656521	578.296766211302	822.956347739812	790.709801576968	661.534138042394	685.38401207554	597.105315318164	710.815544676149	701.19630484321	645.202954014445	1057.36289537541	593.509578918475	676.10290114813	772.488338309184	614.908584498249	793.981880372915	619.254722123502	534.48700829407	589.376006957312	587.983207552513	540.609946201007	870.48989733312	591.392815074549	575.269019183844	588.928411329313	854.469164808474	639.720968381464	648.409204204615	693.960279114476	526.871002212275	525.094778163146	516.982578461885	534.917397850111	708.998690046665	840.347987462619	792.850202515497	617.342665294619	576.98262128787	481.727014938416	719.699381840348	704.069935010119	571.211141235382	751.332093202619	492.768153700733	854.214494644157	754.238600816027	488.778155834686	702.860125129498	418.276294908054	622.413005576662	735.412021731973	546.460221414752	745.098271312318	618.15004975363	600.852084487549	564.134459351153	713.659042896338	593.498716876926	518.956830455681	525.065077922244	732.102994155386	518.92050887885	613.464855364407	905.573382041362	475.629273314208	623.716184912734	522.029993813051
CCL3L3	236.640030723619	128.639719262904	155.732392571751	137.801337854012	150.700396246422	136.362671370351	178.350846489525	154.2145884912	162.05718543789	197.129870427064	186.057904272547	148.95345957233	296.180070635155	168.31860430531	131.706565002508	379.038414424463	201.914381110717	147.720539716203	149.56343737705	326.108764795143	166.579257549517	144.142231770504	163.019293017804	188.072717926044	178.02330719369	165.098758671899	150.863842374053	184.130916660384	273.143895884093	182.102943825105	161.930426054279	268.052394505969	300.049355161235	178.700771344068	152.382672184161	282.158981837556	152.088763644193	171.125147709303	164.49477857506	205.142776198546	218.234737679269	206.412456907939	279.002745973964	312.685123632329	212.083967923736	209.685379964476	183.823849213435	166.546814975215	153.021344789521	202.029753712629	177.575642444008	151.767689557116	222.767114533507	201.937184379249	182.354521300418	161.489260679502	280.177136163302	164.019747419914	299.593100631802	251.383892330225	165.593401824875	213.753265335222	142.906556485849	168.368217613674	173.313449885557	133.21299524579	180.119237948558	205.358488482934	251.803868296616	243.513646004539	184.808392641597	128.7172794669	160.76487347224	232.269884990681	155.961463352474	170.996598175237	164.008187409712	167.963875094968	166.745513115554	182.930220720565	173.813048133271	146.680741791869	178.769230841629	323.193272226423	134.425817396239	160.025549986048	150.933049578421	201.109193484439	129.349939562854	258.135028490477	170.838255111293	150.302068483913	154.73192508874	163.140556916072	173.463844280656	228.125666563463	197.827909261497	155.127355897641	167.211222470346	149.101479528433
CCL4	463.731113234687	434.036742052029	663.753398018401	548.501523062097	487.991213158361	574.644726250696	663.605632931462	457.450893969057	361.489530364044	591.752619891724	452.275459713382	532.450934550332	672.400039037269	714.228165149414	532.223966048226	905.031641469301	618.941534480093	705.194285568477	471.929049355009	887.429801243235	856.743772010177	412.855018144717	558.193790211281	382.472623799374	554.182758071481	440.125431846953	464.24021847757	693.73265606437	712.000212124812	446.903564319111	779.543637046053	594.476506529525	773.631708490175	703.288357586699	542.001386392861	793.933589154011	625.173208766288	606.202613148725	585.881655980482	395.618422599552	674.474787023945	440.852312669817	615.886169729252	825.023797414158	774.791550302147	529.994720088734	649.566668503577	433.494511586234	636.349784233692	781.011761923742	484.023893922697	406.834151991409	606.622355548746	513.497706258796	557.27496942944	377.408509492756	604.327866458317	491.966316340585	803.151463398594	477.566177616802	482.82051473143	375.608995184767	464.273061019177	838.350113512834	638.823544743294	391.628403484487	647.162364490043	715.150138589722	641.970180880299	595.292646775324	739.564340562601	500.87468707302	455.233610019895	636.535209567494	551.67619368537	410.576408296759	444.140459408071	653.287904811556	505.914015950648	687.83213576781	588.316580599149	462.323632055834	720.7514279245	929.688312028083	394.4641234702	414.421527249339	604.488034966785	401.949844676687	441.349957832657	559.481563254177	514.375416271098	484.992459005827	530.797181840405	497.806403250849	485.138950574898	530.312978204189	555.546449273446	543.353753658965	372.376270164402	618.055400820126
CCL4L2	249.268538183734	246.13933657586	308.701296286096	205.404296538344	269.116217979931	264.769588231247	284.075255499338	247.865948025142	249.373159269371	288.53968925552	270.546267532495	239.48051306926	386.71162014251	329.45054888027	242.315262729919	560.542634282057	349.847938089803	229.967553856148	256.364275032295	431.614683156226	304.85246145977	253.723733400169	190.968914299379	223.798414632924	336.846411213515	199.71231477437	212.079033142948	329.105592136987	335.979784387417	284.874627583701	331.133363858062	321.970254617694	412.707820017	397.605681147564	231.464787537973	314.550513266554	238.922511484315	237.393037498931	231.663365972395	180.816845264149	303.928905753951	307.808499911875	314.277004550176	438.369625164252	249.966290351553	277.378902308199	295.445291157161	345.138098606251	213.790329227262	475.673328204762	251.385837645699	196.171224362383	264.591034384811	250.21872177805	319.311087527791	305.071559150699	283.129005164368	280.072858838405	328.091068659896	304.159374893433	224.621538914771	356.614218718515	252.378695992678	318.447257518407	290.596271922756	221.69290559764	287.318277602605	270.455345917106	252.144481123772	240.911201317387	384.908255675022	234.044677614722	233.278018382076	330.945638523841	242.35928674651	265.612901838681	243.538416925027	283.565923094928	305.221624950477	270.796140292574	292.943190478275	204.703664767178	330.853640231532	339.512601643162	220.777467013952	291.793001912825	332.001052616773	247.433240942193	251.099582619551	342.134102256914	242.370023528738	272.928079713881	209.390425440307	256.831759660991	271.645927446154	237.167951261818	207.796362163504	253.63525909301	290.088085453634	383.659767199285
CCL5	1494.52240612648	950.207026638676	1463.02466700949	811.271584546867	1188.65061765035	1187.73817929678	1905.36796520746	413.557283571017	536.306502897934	583.232644319076	1228.92791375011	322.56072306776	1087.43768563399	663.457673326691	940.786618145209	481.543042538153	532.224472523893	535.762172083124	2343.34665619059	1454.7440205162	881.233929516309	498.330219033036	1106.40852953789	1010.64493513335	1340.63771782268	1003.83643288303	906.913624402745	794.887103467458	1489.40824370795	2010.34744934532	846.080019167877	447.213530736347	552.070141793433	1169.94244611577	400.850777243652	1408.80861203625	839.878121954546	1027.25891800629	855.658066811997	1019.43847425451	909.0920797527	1085.14553876745	896.086696055271	1276.17267598308	1076.38702499903	1124.24077490151	1171.1690640329	1479.43143939859	1032.58886456321	971.430254927365	1200.66935169537	773.815682875674	792.296198541073	649.877683061011	466.776491021775	645.580118480249	1612.26985462508	918.298447932469	761.866169707493	524.14042298446	753.985462339292	797.937170241353	1237.31882676452	825.642122975574	545.928784484938	1893.73139823983	1586.09142881348	1617.70969335094	1165.62312216666	810.411252190146	704.105174891224	637.105187224422	784.168641252822	1176.18051410283	637.243217650723	643.352656177418	1328.7203482877	753.362415734182	908.409526930077	943.358259468246	880.431489485843	739.982213667922	2700.45106718262	607.768592474356	398.27758077986	790.286453153974	1162.14118781257	1031.52889059674	909.972482505097	796.368252157485	1310.76762241626	1161.09399436996	1202.94750393025	590.169462142911	564.835893096744	1026.02321340171	982.35315213935	912.312500392292	1363.80039874855	1130.4237286128
CCL8	767.218493473286	668.883079970732	1096.9083988044	417.272165953176	856.519775144821	371.968727040623	583.578788596863	740.568212372999	967.113019313444	388.575529345314	2188.12473081858	732.174410003236	810.735665474506	708.282330085056	564.44323462006	412.73214538038	339.971701936749	601.480743093872	589.170470443302	651.259886480749	247.901454163339	632.721266755491	669.03138362967	444.714911323682	463.724411037017	516.869780184879	742.635298167954	458.021892678054	602.367142436299	777.888606115911	657.091464659656	956.209419219522	912.001122213186	440.434738183545	639.125321264313	955.346827256358	511.143706382326	650.671297324315	619.380477088687	639.241885470835	837.400993106471	386.661853697409	503.877451240667	536.171271160492	856.400751042519	282.948090626171	794.324628407824	605.715826051826	417.87671328932	783.796517965081	455.331091875741	586.60466199938	1145.15849987161	516.900036167834	1041.65748154957	420.667309731182	1785.37689860391	533.810046332989	752.937660146994	734.669020598009	1068.98212612255	402.814537701889	1118.29968253241	537.95937218658	462.2707423181	277.96165020851	468.743857109001	555.951307748677	691.537158127447	620.68010022905	533.109638440219	345.279598191826	712.252800856148	2098.31166844159	424.649551540025	527.917180211538	925.481288547753	708.532058252988	712.911924845328	1402.28071469556	752.832548332437	438.90341073591	728.604419384444	1078.6470620442	768.204115741168	428.477674792879	908.561075822083	465.953273256969	908.711824481505	895.37719422878	394.081605330092	714.268442468187	729.999846503126	659.000390493296	496.95510411718	427.054726133567	426.704761344962	540.880170064811	1176.83550862978	582.533533981785
CCNA2	126.142953511115	94.7587948141458	10.2251188774188	33.2064297894194	139.556750126918	50.11004936632	147.084611574385	58.3694111241623	7.48498336172103	18.6188686691863	3.04503176564891	65.7456066937328	3.47653514734668	14.0415592687798	94.7800062407693	28.2304974964863	163.852284227781	43.7040534116068	50.3110318513389	120.508824607997	78.3856759619278	94.022926794142	79.1547614830714	39.7637102520599	18.8693033509842	52.5907723706181	95.4507406413908	78.0482568814998	9.74406737647216	8.62835764917332	69.7327610351201	81.1672646399625	29.9476461629626	39.6833079348171	100.675804925101	122.436597740067	177.237401475592	62.1077859702269	128.943846482923	103.152852156033	29.5407646164713	30.1367504714247	51.8736650285602	116.208807165636	14.3076580891324	82.1164095157888	95.6067793385278	19.4229798658614	76.0048153464883	34.6078698496883	87.242841943615	329.026283097984	8.03939002950099	49.5939539378019	216.498980009875	11.1562762956621	25.8575022714117	253.760394071458	108.013047782168	70.6884329684524	24.5502019338805	58.3968237910181	7.05663152855049	158.967558136844	31.902112410847	73.7134291989099	60.8111544948248	66.9528572144663	71.7347931629199	293.817136683601	24.8644296623192	60.4410739056747	44.3271286830273	137.744496307043	49.6418138571145	40.7974510177378	8.71334010704185	18.6577433208657	55.1621347343554	68.6593122079909	287.40065974256	137.052592352848	42.0190298055356	23.0097561222921	58.401652645804	236.014348079529	152.953387165306	4.86095394792061	15.2899113497288	75.1762131421972	14.3250924706629	11.0420902645375	18.9036273763224	39.3773169452029	38.2448738106159	28.2021294619251	16.507257333427	29.6069783882646	23.7238422443893	15.8917167825819
CCNB1	253.377770729633	324.514760422362	162.353858773055	134.88179987321	370.201740702266	209.14775964793	451.154612979167	398.725191103757	42.7661140253359	55.0014955312391	39.5185612421128	335.464655839241	26.3169691226272	89.5192285137148	243.289097845227	136.80357491856	502.89480828197	156.103848234774	113.096509001124	303.879905045944	189.754213350798	302.907708848127	337.216431430917	81.5080942533005	57.8213973672629	242.419281033108	359.634200932266	276.896904588227	25.2409684207049	42.6080083630786	221.774680581652	419.020133707585	199.522008597146	159.267585547079	233.052261074537	553.558553488201	827.818840629193	160.898031732171	171.907218925792	482.08098621564	220.493955059115	118.866166377708	95.8918210816324	416.46853987037	40.7093316836388	124.095235427153	592.517994353057	48.5567635699214	554.658592274268	54.0696525738847	81.4045630800598	1079.95148447463	32.3811684859737	183.555658868309	464.402707784391	77.2576202379216	108.479661860849	972.770141170039	311.029533206906	340.620798805482	121.442053260015	476.049690725303	24.7371557554367	571.255747488221	83.0928803099572	171.552122804174	216.656800306698	164.191002484907	303.306509306771	773.962706633198	84.4414465502209	100.874069346401	167.265589685575	255.485316672149	128.881318228464	40.1119660983457	43.1143305668687	28.4237826331608	90.3801700023525	231.803231946532	300.571009688547	503.976619791335	142.323010877499	84.9275566386203	236.342663909948	680.399345927119	356.775145900679	37.1643163376164	68.2450409648193	278.448503077951	68.6316124110559	25.3216512791364	71.3335947196697	156.577809898916	107.005879511246	32.2640206376895	42.36672476112	53.5574098902052	123.656518993182	48.5082252826729
CCNB1IP1	313.093372152636	353.405467947528	361.722252068699	356.0263024775	319.964702913006	317.366952051141	318.215745062422	301.590494472976	303.635501014622	323.589898058406	335.070523915056	335.132939829421	352.001325606043	331.498036052809	312.425013969455	325.390746916525	308.024660020265	355.475290868453	331.233461863044	324.897831926404	302.518746080111	298.068473798798	335.961590925763	326.611285339639	303.615111879227	290.500556280293	331.118290467047	310.494724532197	310.526765406625	289.891590770843	343.983337472102	326.498375297715	348.596672024161	332.399423709329	339.052611465114	318.323792278653	326.5275790714	328.793464410471	343.569629924597	322.392826514168	336.577265145494	283.743883838028	304.666295189699	352.329540751727	290.750120824236	353.108846887933	356.996939455202	332.877697138045	313.484638812022	291.190081540715	345.460900241463	322.539152125903	331.977896426775	341.275343495852	322.557275813721	340.073786207556	316.740632389406	357.41691159978	304.540677621108	297.277074047852	318.441889997041	335.578302407109	314.796902428977	354.51498105037	314.138906724739	300.61903712862	302.479783646539	307.115563194096	341.767435122825	343.747230866986	334.656211417209	290.128317899848	333.454041878649	353.163900801766	282.983733858356	294.995194414501	323.914297677913	293.588427837202	308.662505663734	344.04833380782	326.655843515758	336.576593836711	346.888983934633	301.787380018597	349.984037460854	313.02481104276	297.642314379203	348.857310883624	296.654761359783	327.375569218135	306.800661281735	301.683574735727	352.880392882858	329.111414049112	321.617325728823	309.079955567327	306.851103088705	280.009165210465	324.813968088215	314.363440606653
CCNB2	117.702552903541	145.848102046833	55.3163227417254	41.1685872480883	203.138442300603	80.9416229480911	204.005469632226	184.394613798496	40.1138464452682	49.0082955813901	10.4213828112903	181.272747132784	4.63756098343085	48.5910902032593	126.65664022764	46.0034091820196	274.678976774367	90.3460158278429	93.228696997744	226.817414694761	75.5885533520018	148.112345616911	207.584779222734	75.042752173369	35.6006396444327	150.748848920502	201.579265163732	160.707402609804	16.6621756561507	26.3233547631314	210.570487904734	147.135863674193	73.9565178658873	109.106672291148	161.625162766014	191.393343737802	358.120253118822	132.599726340217	141.65619144676	225.378461493392	76.4769772247915	31.7118093287777	62.477719744657	189.048435997	9.4635345249832	28.818429761506	198.621624928794	20.6144836474169	243.056363082017	23.7807659967805	30.3893623692652	623.64362000575	15.2468409856007	99.3387558745167	348.923938008851	26.444097274353	54.7182706660325	308.341833655993	174.98479925777	165.289462408642	84.2110715821788	159.78343022817	10.7391811472286	264.722081008729	21.2187034598432	116.511820565627	242.668095312435	124.857441814889	169.491214488463	239.497775706628	22.8457397342126	85.3122120335682	70.0248429939876	103.71167809394	78.9277395027359	33.3115493309281	17.7941812897866	12.5776693388353	48.1088622821312	115.599415839746	181.15036522415	210.440386973007	73.275712401518	34.7400460008518	172.424356581698	631.129281939947	180.209122674537	11.4991934666714	27.2476275228953	130.595425861949	30.5625366789879	11.9207081032064	24.3313801022347	82.8606209460348	84.8597412699742	6.2377025102671	15.7019486760276	25.8822978934668	80.7209186666	22.0241723834544
CCND3	325.398046578142	338.41159460052	340.314284514783	313.998002695171	375.125421983665	290.53208020413	379.767954400045	349.368076057468	360.440083236785	351.982014294511	316.62555870147	310.835466654011	340.808969146211	308.387906999285	324.068524989565	315.722772793401	310.353336244036	284.155775733063	325.577064073356	315.73224037634	364.569711659226	313.863326991686	308.818624811166	348.497587489564	292.727809795855	318.928403807656	312.611389673728	353.589413894285	353.202626766345	369.421205514518	329.442802783393	329.053742070064	320.429852952733	334.90876466652	349.538283440007	319.727394336468	332.806681239131	364.959129871605	316.333496288488	361.967251184093	329.781198727363	306.898503313036	305.785530725189	330.001483959015	357.036890762423	287.069016359721	341.564953987537	349.039494663187	337.035342360345	314.594200840949	356.413860813677	341.649288311834	327.527206658713	343.131961374069	380.949135028203	312.162494194093	375.143364416623	364.461118570354	379.164024554239	309.808543587859	328.253872765431	339.075669323917	338.248226495333	355.692358277178	327.822554837336	361.864084062317	346.856759506956	325.065289185006	352.667101287018	390.169621045493	311.344888370731	357.192138039421	335.945074697463	332.359616972772	318.090178027556	319.030756052664	311.394025286783	326.636601625115	338.660812766027	333.828771732317	348.406881466388	359.010792509721	383.860205436916	335.0085479547	324.840543524325	352.15142629859	386.5383382703	293.968447269325	313.308100677684	320.296583786407	343.90328246933	347.995428117721	294.94203197239	297.734007029555	315.375435744235	361.803116768527	317.086074299966	350.863196430922	366.155218480936	337.214106627592
CCNG2	276.728748803845	354.280865479638	289.372941627741	304.568408930145	308.692340758926	298.382832543625	271.350722367487	343.37346726098	320.018416149977	325.364591261495	296.105407615014	351.631173256335	322.941980590871	328.197477401943	323.36794438706	310.914684919535	302.912897844892	336.189234195483	298.835712791362	302.691835484415	311.229955608376	350.83375832237	293.805911453123	305.819464271033	346.464875768216	300.2314903473	297.702052612851	310.800115718505	283.206181691093	316.662446548817	275.224888636243	308.297309775681	319.325765644007	330.185634838701	318.360857756272	328.618006523675	286.436777389556	293.885181968617	339.06608022655	317.795484189903	312.524715565539	324.182654884808	312.692882114871	292.876627869073	302.665135735934	301.73354890061	288.875109046294	313.276490954741	329.676068597537	302.675656612325	344.418111666923	299.917827285276	343.497430623923	317.901974736154	310.881163242188	292.522412524418	307.67891456349	284.669041348535	296.222414131987	278.333103562145	329.366698551332	320.491866973327	293.228350040627	288.311999676728	265.699687236003	265.583388869015	338.417261161534	302.281097104624	318.236228624062	294.855023157918	338.250447037776	277.392316599674	328.537813958741	274.80431368732	363.247882809419	303.538929611227	340.842878130965	317.996376502178	320.080477667044	310.615375626821	300.293477134284	300.785398681902	329.923294037826	332.163966161009	331.608003025237	316.108927744296	309.49533900515	300.000263868631	306.017699024716	283.276806985337	309.860180334112	318.731353920216	276.203569353997	320.15450424666	305.629253643216	309.771278251294	339.220827744896	294.117908288019	326.693665677249	320.037973394114
