GeneSymbol	mirror_db_sample1	mirror_db_sample2	mirror_db_sample3	mirror_db_sample4	mirror_db_sample5	mirror_db_sample6	mirror_db_sample7	mirror_db_sample8	mirror_db_sample9	mirror_db_sample10	mirror_db_sample11	mirror_db_sample12	mirror_db_sample13	mirror_db_sample14	mirror_db_sample15	mirror_db_sample16	mirror_db_sample17	mirror_db_sample18	mirror_db_sample19	mirror_db_sample20	mirror_db_sample21	mirror_db_sample22	mirror_db_sample23	mirror_db_sample24	mirror_db_sample25	mirror_db_sample26	mirror_db_sample27	mirror_db_sample28	mirror_db_sample29	mirror_db_sample30	mirror_db_sample31	mirror_db_sample32	mirror_db_sample33	mirror_db_sample34	mirror_db_sample35	mirror_db_sample36	mirror_db_sample37	mirror_db_sample38	mirror_db_sample39	mirror_db_sample40	mirror_db_sample41	mirror_db_sample42	mirror_db_sample43	mirror_db_sample44	mirror_db_sample45	mirror_db_sample46	mirror_db_sample47	mirror_db_sample48	mirror_db_sample49	mirror_db_sample50	mirror_db_sample51	mirror_db_sample52	mirror_db_sample53	mirror_db_sample54	mirror_db_sample55	mirror_db_sample56	mirror_db_sample57	mirror_db_sample58	mirror_db_sample59	mirror_db_sample60	mirror_db_sample61	mirror_db_sample62	mirror_db_sample63	mirror_db_sample64	mirror_db_sample65	mirror_db_sample66	mirror_db_sample67	mirror_db_sample68	mirror_db_sample69	mirror_db_sample70	mirror_db_sample71	mirror_db_sample72	mirror_db_sample73	mirror_db_sample74	mirror_db_sample75	mirror_db_sample76	mirror_db_sample77	mirror_db_sample78	mirror_db_sample79	mirror_db_sample80	mirror_db_sample81	mirror_db_sample82	mirror_db_sample83	mirror_db_sample84	mirror_db_sample85	mirror_db_sample86	mirror_db_sample87	mirror_db_sample88	mirror_db_sample89	mirror_db_sample90	mirror_db_sample91	mirror_db_sample92	mirror_db_sample93	mirror_db_sample94	mirror_db_sample95	mirror_db_sample96	mirror_db_sample97	mirror_db_sample98	mirror_db_sample99	mirror_db_sample100
FBN1	1057.42343812026	890.426156384796	1082.91987976916	507.713324022422	738.126929445292	680.356053151886	693.420659612546	1245.15683345908	871.117261474155	831.782997914996	479.277868861632	691.602689502557	880.240262869088	647.25159817568	966.672189195222	460.809802886313	567.612478385321	581.916350837384	912.965544491244	936.913601141386	771.286888518481	965.538722768504	727.110831390819	620.991161210048	564.577076211468	708.878816518557	1270.11034195144	531.95396676957	836.763313534637	796.150625673529	750.454785997554	534.689616868239	1052.095936253	848.984770909112	1072.7343904497	1167.60188808671	715.189142290922	740.32556225016	1093.91231331065	949.643121586663	545.669767437273	1515.20234014199	732.754765658885	1784.45379021069	874.983666217808	913.143811130043	1055.85596858894	867.543907301257	1211.15449859103	467.072032795934	715.195142246575	1158.22486448536	656.225675482216	631.202793425048	902.715396846277	764.105527892933	470.596352786671	497.319469988423	1479.68592718712	1164.05457091013	691.235254819826	1306.60634364588	1072.60848637812	873.855122831388	768.558353865913	636.094094557134	1028.88088396649	764.131974788969	711.189386756452	731.997268371775	1166.96378871236	748.961399154465	697.638319753481	633.241538769942	715.386142755998	569.203746163185	737.751975373542	870.110075800994	792.196620520655	878.49932354462	538.238504903966	1141.99879502749	886.529499256595	1106.52299361041	684.034796232815	511.810321119016	1033.17080507427	971.561700055698	1563.97986328984	780.351685151385	929.074272408487	943.20730924059	820.093715381424	1038.03363474776	879.846316974005	473.439546963699	891.869613846851	569.78891831642	1031.39489659722	1115.68018303342
FBP1	128.285506203465	17.9256898171951	223.556173038639	81.7849519779824	114.958913746062	163.292448568372	142.455988185486	98.9028276714399	135.411824996591	25.8112224530848	336.396649370335	86.3123166350545	196.335019176241	798.950226686026	105.350875038728	507.063731309439	361.479383016966	78.2983392276005	121.768473266929	64.0205782317785	155.873986341607	29.5823492545977	405.392166919628	48.3274260612765	264.761902402097	273.613226749911	60.685527876296	620.204962317057	182.373393785623	92.0417436792463	102.725431400087	115.72802896436	120.904007629622	344.911268733079	332.402091819147	166.47805758579	80.7275066879458	113.375929317963	114.992684098612	53.8300084993847	72.3605111624476	18.3776796890437	103.762009266651	79.5133954020027	58.8726705390468	24.0742388811021	210.978824804247	245.301255174046	74.8329813692899	155.113011923732	82.254484871847	55.0944149232981	152.685167989969	293.74315974847	59.7758474114587	49.9724067064039	192.550744957645	38.0993111670986	145.452544630615	55.7987762271133	186.224075990206	144.85961693531	32.7007451842325	443.536241683283	49.6314159355906	304.174657528886	86.0209179003095	288.975375008541	362.673048772596	150.435322336224	139.082299562816	30.5838461922065	192.553787497292	387.390232213087	621.612851748235	434.475159365171	51.3401615768097	254.637267913812	56.6617329769379	196.458647935607	201.515145740625	61.7815174757305	178.955247817297	42.1199257726213	273.360220177141	495.565366708285	244.605830899257	37.2788335128371	203.591994830192	141.983972793282	159.822129359884	252.974759389922	216.219464438368	22.6204103063418	96.5708355857988	346.950785497619	829.308022442595	135.657658663904	70.6163424577168	375.437604900885
FBXL5	285.953683566767	237.764862468332	332.23332099836	259.924959395401	294.586941215928	203.800259632887	309.797393778495	272.949038839038	210.165473528478	241.476765902288	239.760146470665	246.055254508483	278.530236095495	262.150388748888	285.486092917997	227.80653769121	255.63185295061	231.132587506047	305.398053051435	324.75046128811	288.61068169786	283.168778334927	300.288409061343	266.717321440865	275.972345705045	272.47557435321	334.313931244418	249.626272460831	287.643557867178	308.022703093787	193.608249853441	250.90397349506	222.731957132327	276.825403277575	249.971562162135	223.917465522852	198.83581103232	374.678850370595	200.055904169936	212.482631215746	228.619569846403	257.989082396475	246.80819330503	253.947212214808	333.455206809665	298.704272491397	281.797721968629	280.921881971623	306.598243293391	237.106486139495	193.023091800435	201.250579247046	198.125700900454	227.88346622083	284.437383153818	295.379792667958	295.493500203432	241.196419619476	290.372568390934	321.847547862346	248.056203831755	241.645808073473	240.818051245913	281.382858217876	207.113163589639	185.563388108476	315.967085397399	265.474691182712	237.973874093486	287.916932996832	185.187355185723	219.489694692546	216.338777169119	207.827008423537	240.195513478992	351.367354466766	228.070936434601	259.347778299947	222.104771933121	161.111607221507	392.636538982822	246.225476831488	238.477734862309	280.509880651982	224.072669389136	163.890770890554	292.734803356569	249.732294824485	243.840892512288	200.808314129074	260.821651847846	188.120227507656	285.309708495659	242.062127084553	284.477041911213	264.12800156348	253.107043530148	270.044989470166	301.982152124912	200.48686503577
FBXO21	247.482583869856	230.943360726503	214.875029853264	167.730409217896	219.310806970708	274.357148352097	328.943989647797	265.474742027159	243.701704198497	278.992764681545	219.505552329574	271.007779553667	199.450619952499	251.162363813697	254.790751891154	237.155970584879	241.991505486888	225.362300567838	257.640389271396	290.051852510921	260.605936349891	263.714958614353	243.664510064218	210.905535433357	269.954547859883	391.453548441422	189.105354950784	312.93591716866	357.718062526187	300.059778287382	264.48075569133	241.657535320523	177.172816270338	345.109377197717	255.916377455224	187.816845908245	155.662899941107	215.515495805077	232.771017578253	198.312385556958	236.450331861342	351.753684020804	192.407002329045	226.462997258482	239.931282209397	254.2865106919	254.391859555227	357.191086943944	355.116457660736	267.42621597956	243.080731990919	222.703984052566	275.042789847923	327.801739748018	241.377217327708	250.136249989822	258.227679075555	225.606960213422	155.614893071165	237.441882417163	202.041439330273	267.114962046284	184.667032475681	206.603786197108	205.392942828217	216.467050600777	224.574024592081	274.215059557571	322.693825540092	270.984154802322	181.718952352613	182.048597464022	220.711821169722	229.602862009341	215.341267484023	267.776963462567	174.949147517676	236.210923313959	210.275075050805	298.950280502297	228.614154225651	292.073403328234	246.149794178093	254.404945867791	233.286738641777	252.970965600863	343.653618984889	228.716286386546	174.943572184452	214.802431300687	213.780846656105	209.273136159093	240.237684752001	218.537578350586	393.666574549981	297.826632080168	282.029472625584	258.855404036904	269.772946458069	293.637450666167
FBXO3	185.845717050794	288.090049214297	180.783630289299	184.797692996103	167.190002480302	161.966746102051	164.872792975007	160.908330675577	291.021033235049	319.198534314014	166.03657125044	246.182183739685	215.794185083743	164.462295565091	248.223428534716	137.879921154954	392.732887192831	208.368231339236	169.089596395245	171.243208407894	174.855475202328	189.550187922256	181.292794810288	318.51653844007	236.163348514263	179.261774062892	206.806540649957	164.719971106221	202.342125956698	232.626181760226	231.25916549611	256.627366145847	191.714431094574	192.347604741406	163.206187024089	244.784286676342	160.203896040739	206.695573670052	225.889768078452	158.441722364514	182.410061209255	194.473187758284	146.391532988176	172.79999070918	158.630470792957	183.802775469665	250.532653531724	174.34087310616	187.830958377119	218.728575942101	175.859025263747	201.275171626391	227.945215677743	193.037531353257	233.513959438638	269.09282191027	210.133036656594	210.044534538214	159.51157148972	243.874688659374	249.094105504396	183.106405621549	262.409538473408	253.062299503296	201.272142155863	297.411015068683	189.408765395929	180.679635911835	177.108577510676	233.158593128039	148.20107982982	182.547954704999	198.882408832635	206.783147879785	208.936385288902	183.908550021786	180.038242221644	186.406684108057	152.679964240182	203.439558113294	257.714200870739	197.932472039364	245.111516620797	212.983615472862	141.53279834785	268.630996049707	206.055698644317	176.923869604195	217.827656947307	255.621534660169	193.62138180373	271.348308741683	157.194262658504	234.972700404245	183.033469433144	190.041028880094	184.389276556255	143.744284947927	170.934577996718	198.38173721695
FBXO6	121.168743936722	117.691650663225	109.401024590759	102.066584478155	151.342473248779	96.4044370044047	100.188980392104	120.982738623065	156.42355784866	124.936801548392	158.426326287842	152.358284041105	174.129078265983	152.438489173915	148.060676444159	85.7469174529727	106.782421312083	139.04586290357	102.344080368116	112.552901269005	120.266960724607	116.583791606824	160.557544407987	132.910411534348	116.65441965685	146.758962415905	104.061573034735	193.94332591189	150.201429643308	115.417513098029	135.23158780984	126.617599925011	150.886705933716	120.421292800615	105.621223830901	142.168705511015	87.4431331920782	120.837327610661	156.296242409067	85.3447411687053	131.566836505344	112.193068461321	190.131723124144	117.600927259083	132.684793032564	135.201059498007	166.130535166015	139.229832275179	174.526480892072	141.734000689533	155.777798122805	108.510115946392	97.3826005675909	119.184922243194	120.258237756766	106.420672971561	127.191739647422	105.940584878404	150.953361568425	110.486289255484	123.363994155893	121.862657338075	106.190641587041	197.694586301918	158.251166735207	87.9607453091992	131.258184879398	85.9880452296209	129.71039055744	103.349143729944	114.621486982146	135.549518218632	120.75357486283	215.647211678994	151.521804904366	140.387608835846	100.356857597354	128.473601185238	138.437374185177	136.700949466693	163.010913973981	126.280856827284	139.953841489028	123.043710625829	118.672522984193	139.603410180511	109.130951345155	139.40536920691	117.703445246028	115.151539958992	106.795514110722	127.569386892444	108.192333241382	128.091759734638	146.752927120606	102.711978718054	162.661804674567	128.610549705953	78.4295359387484	111.570006290815
FBXO9	206.382348777046	220.034301682053	211.268845573456	206.80680288271	204.284768436224	171.860886749193	219.002211849653	170.224464589395	222.077063652485	248.198144010506	286.610805686565	233.471054271593	220.3176240067	209.312385366325	213.120828593087	217.134758098846	181.899103838887	238.030479924976	199.892412614735	245.339202780015	229.696183630309	148.571294542229	170.22601440033	200.725610742109	199.945533126813	180.311178372118	265.618479268357	275.76925539195	278.190636402662	203.545906365796	242.931269424609	259.984776450709	217.296926687877	244.031760153164	194.939755956884	211.943949711265	174.059102318938	176.534479437888	177.331492164026	208.054348093252	150.51671153921	173.035231462857	240.273992140439	218.716788217805	223.895473089481	195.088364245686	181.726589233812	247.165560291314	132.098267732097	221.603369577092	184.261293413206	217.866371074822	236.23531130989	165.802137897127	256.888557396941	198.760497269603	336.150527487918	194.857719798698	181.746466009026	198.908676421015	222.537038967314	218.541830384476	136.34149088445	178.841120765615	200.1864413045	251.056895729151	168.132482201275	213.956136368069	205.422647267889	188.585895581088	199.027079985434	209.473028706158	260.334086770561	213.233670563634	172.320626964637	232.460343058481	223.66342495354	188.245621589467	175.904890467159	302.271271059855	190.922437626846	179.143487276813	148.728260158658	134.223175836128	232.553303424051	198.937440048135	212.679380987603	188.588751140981	218.499537051901	200.478578031261	276.886185653971	254.031342363988	171.520698323968	212.286660928329	179.260079071899	255.739660666978	241.544429044704	216.720045784751	227.423817461711	189.793839763429
FBXW7	43.7653555291186	99.3971518397014	83.9598995282302	111.345272549711	101.277627199799	69.6169933545919	63.8546275670253	72.0444703767194	81.6198512660843	117.376787168162	73.1101649938997	75.1259944998225	45.3159820906015	73.4440735553332	74.1387082614446	33.9780435802131	202.669861374421	30.9433050670789	120.102587930611	176.42654343883	79.0376715723275	109.132181547468	64.190920680306	78.7279726120271	79.3311730221638	40.0331089371304	105.027456319609	45.7610529821212	51.7887543206505	119.403297668767	71.5477889355498	94.0766850640573	31.5199307524134	54.9641096441413	55.6141255159825	71.9996761413392	50.7850010735385	36.6691910815248	120.539012911384	45.5154306898875	60.8000450605983	174.841113286249	70.8563940427689	53.180080757155	77.9477579162465	42.5472734603877	152.048383810305	112.292222087824	63.061064855143	81.1096501124787	77.5529475754317	111.087517274586	77.8319070849242	78.6511841075784	139.472277203761	73.5866859819388	85.5633610184035	39.4548365613534	60.3377274209015	75.5367767482937	54.0126149702333	119.553480718972	86.5735535128241	53.0488594030189	51.5099826203606	50.2485812980307	82.9523823016837	60.6986110253044	64.6260531288754	131.780987322076	48.6417895548772	69.3117056654023	60.3395081573647	53.2894434351649	76.6666102614599	85.3429736725667	79.619662454043	44.4819455569207	85.2590620843142	69.7372816146172	54.2318691972552	68.5375945460394	79.1131738787976	79.0825803767031	92.4069293340521	72.1018912651581	99.0380888532861	101.953167535504	69.8963319645372	121.490874968624	74.4956315575751	139.525637870077	81.4865513150208	64.7050782913622	81.895660443496	57.526463221757	61.5542431802537	109.167040093945	97.0114587059658	60.9460968406146
FCER1G	1117.64530153559	70.0509691812591	776.272288067601	522.399535362779	1939.70890551095	1302.43892471006	794.29820549984	489.944386932294	353.358196443243	174.85010765454	803.304200248446	880.908613057901	1223.738957339	1914.33315498124	336.147642664025	1485.47975013646	900.115198374413	373.987926371176	1068.26197462807	615.102189270611	626.2961323342	223.331809901504	2027.51373452801	296.842114929627	1329.42600170153	2923.59062223748	339.325655113962	2031.76614182231	540.08891556663	182.069394165621	417.096346049014	848.930544559748	1235.36775559636	2378.91847540686	1469.56945169518	629.416500332967	481.602838463373	1056.43360862463	609.257384677772	228.868798052294	1050.38110555871	156.183803810869	563.265334439897	182.853251017318	426.527462758918	250.5436414512	1960.21266274191	545.202291369691	581.301716608703	697.782016546436	671.084056415207	471.467546882014	671.297214401919	1050.912092467	530.180383636913	175.626684584997	548.41336954299	282.6187645834	759.041870820731	436.912448397431	1710.4135884891	672.610994943098	212.646426843632	2036.92365305919	412.542417281925	860.541781068931	968.484931119974	2309.22016769325	1474.93013488537	232.341407378437	334.651775643441	58.2081219872516	719.950851331554	2322.45673806598	2803.97412388459	2467.67009170333	123.193104810019	2154.18626996557	402.044482962437	1113.2925028893	2174.21431464049	400.98298093952	867.446822029738	376.686110076309	500.617436953672	2311.45041450567	1074.64472486339	160.321079188394	733.563350443855	723.114270807423	470.113488914466	326.209227246206	1258.74629261473	135.139150078112	770.181523153997	1544.32151059587	2958.32755637884	440.817667462924	255.736818015364	1581.31504390435
FCGR2A	130.276881203189	13.0478693920618	77.965740617404	54.0632016734952	246.145260502597	142.775286304177	72.0744500227554	56.5329611474356	35.4896664857602	20.5465120408087	95.9815435596808	71.633092671814	144.185450476316	249.221060499111	46.2200456159225	185.847693931277	159.483342978741	41.4389773557317	121.948913882981	63.2448715048431	74.5138807322016	20.9440820697199	211.112564468129	44.3163301825555	138.124596163024	340.613973347833	27.005707500955	276.695661432794	66.8778595351546	25.098863160364	61.9249347557722	119.226699619139	186.74090970195	299.456149826674	198.276507742038	69.3339867888886	43.3897307916331	93.0895056119404	68.0002509377816	20.9794078236588	109.557857557694	20.4121026736072	46.6678881159755	20.0079373463224	49.6593569645754	33.2390315745293	290.462543558312	82.3601144538322	61.4820849077837	97.4611321906338	92.0903250730297	61.0913153921964	94.7668234869134	122.139205380558	60.1216869840907	44.5894941564711	55.0018492950096	22.645866306818	61.767449243265	57.888318109381	254.977686109937	92.5430345125884	28.3366798833941	205.237903830354	26.730824856684	131.900862752	97.6513355207133	332.898030443886	174.529392528201	31.0272742256279	25.9475662875913	10.4169897568453	80.7727141531595	343.823976579276	370.283690420071	263.491929827899	15.5488311869369	257.159364898601	48.0699979290543	131.732635238849	237.600720579507	45.6207767618931	92.1902377087663	37.2694894366483	52.1453231775906	306.436951475435	112.457023381837	19.545328079234	51.3292308708294	94.7534911124605	56.0090926828499	42.1538790599248	160.667102209673	26.0633154293643	68.3454154540186	212.40184601268	345.428467777117	69.4416886159448	34.1201845073474	188.763204964693
FCGR2B	52.6891874077283	3.13207101753625	42.8595578529431	16.6709502289242	174.419388892434	85.4751561848183	28.4382587992253	41.6455767681551	50.3303991855728	7.69147336134314	104.384680722017	69.3023120410752	101.17549099383	414.396215090861	15.5066797147839	150.449739923346	123.466971060306	67.2880355767989	69.3654118499676	16.733398911943	32.3665461116847	7.3020841614484	217.962711758366	31.7992530639976	119.942500884205	341.817841715446	20.607995735175	262.446601291964	33.9344664677441	10.3015251821787	53.4938764755298	121.75724662111	72.4250994534038	231.778752206313	222.035071448967	71.9710763562327	25.6524023100258	49.0078110103807	92.9561177913064	6.47084918922043	40.0909618645287	3.98615263238662	41.6232406105088	11.2692741305236	7.41080143516075	12.3761515402192	220.862010760406	37.7242051729237	67.2972376439641	69.3469045805441	70.9610155110584	42.8906369063605	77.2548705853959	137.241108806658	15.1718495823876	9.4610387546618	38.4972414529227	27.1804093660069	39.4754258865531	17.2368552928534	118.974476188554	46.7219751945796	15.6693408482339	296.657709480482	17.4152180897805	123.628320536944	37.8430537874352	151.385097528191	189.574983285984	50.3133265748319	41.6429532154566	10.6005625187713	93.0457515612749	383.362515827163	513.118028063071	155.288539604636	18.6823760996136	138.583080910776	36.0946620128544	94.0837304227973	136.322413872686	13.3828807976003	57.117120720266	46.3292040389875	34.7373378196813	386.884902793279	85.9769237351775	2.41979695766102	79.5764196270868	71.9047604742454	51.2290082654099	48.8000768632575	134.645617559005	5.8622445171071	49.3830351083901	149.143923006323	427.250710580694	40.2449876116956	14.1897789099165	193.666831278088
FCGR3A	108.625565629689	8.20106113586285	200.607043187443	40.4376220889224	117.986490613179	92.4267248575332	83.6384288381895	75.2409372171983	270.044279633215	10.1864803089965	406.317496136333	63.1820116409686	131.705801026055	1729.0106254203	42.6460546708385	351.325825779632	498.553430286862	155.74513225407	158.209298235092	14.2671243891921	23.5540530954225	5.78605589707132	582.801189736218	75.7269552831459	224.253408863144	597.491697216989	28.7998492097204	677.229343014782	77.716884681456	34.6304287839236	126.924536062002	91.6283785775936	147.828129444001	687.873867982307	733.311302965482	407.66487376251	18.7605260116239	46.2945373142971	128.238093397195	33.3337371310254	31.8496785029853	17.4016563560034	72.7170044720439	46.6928317013706	31.644519147387	4.90962727379216	206.260230786577	209.609689043281	70.0604857432225	161.753381412315	137.634493553138	45.7146023219817	153.523376181962	308.127056767029	39.2765908312459	40.4088187840539	190.345574611885	29.4566385837044	191.976181893463	27.1115370323579	143.957834989071	104.986192891966	38.4608167662951	822.706853312992	67.3262015865123	576.075680706313	51.203202452703	163.303927450036	403.474668342575	94.7183278424249	194.031814386395	8.16711437608962	113.989373558631	644.844499224672	1021.51028907844	201.741521401538	49.4886903465413	198.650319377965	27.6510542928773	274.854884654631	82.1666412983229	21.339397550603	132.546649923324	25.392875588057	146.531662189149	997.679515037155	273.26427928152	20.8308801701837	181.127044221743	155.86288294043	94.1897310846874	245.439533679032	255.072569061336	5.05507918153989	44.1665815885942	560.661313207381	771.124031699069	60.1037006894569	11.6177014974857	630.704666975745
FCN1	49.525460163539	7.6781479739619	59.1699133957669	23.2080780812328	49.2549470804212	132.443096455488	31.5498545271096	52.2328380207521	21.4757380817578	10.6740309751724	46.4860954527694	95.6543791579373	109.538518006702	64.9657765766206	39.2642012374707	95.7275237738958	51.7443660103277	30.5886843529043	47.2836533195348	6.51554980631832	46.722053060388	45.1947560461001	77.5302775914565	67.6548552743915	237.232282444359	205.157236223883	29.6951248870809	208.965951521829	36.1643319667466	15.4115313579245	45.1793779612033	33.5517110542409	26.3167059599745	504.483765842573	82.3188069473174	17.8244632190647	11.5261847630955	46.9001940296783	61.74876728302	33.6556409061151	60.3836472042518	57.5011778660519	110.995749439858	11.3229908366487	7.49330029903081	4.55116737630932	139.100079941464	206.775264695272	34.4598229006126	81.1750007409567	24.2241371622259	22.3394329310333	43.3430602059727	64.5935695615503	20.6486529562436	50.410726383712	74.7764828059504	71.5100895197308	18.8454991602545	33.5362662806054	196.29356376668	9.14202870959981	14.3856003571425	177.919230318713	67.946972851123	27.7491843639898	60.1852915140729	194.22508710103	54.9935189799141	7.42902518343217	34.7850790478477	7.84699576385192	87.9982418964363	145.578431410174	125.532259795882	150.668543173297	13.2157315594043	67.7368116770532	25.9326084783822	102.971297809432	76.5282800229487	16.0864795869649	30.6998528154078	10.4789487143323	33.9869331809892	223.315607017525	121.906758420906	1.49517426481352	134.024309419319	40.4681391222505	55.1181530267198	38.11663425016	34.0888434031561	6.79167542142522	20.934785394155	129.592014841346	65.0574030492878	9.24108473915225	16.8696542785662	85.5526517452853
FDFT1	294.128319660508	199.454762191686	271.558907912573	302.001560484608	320.459228259575	316.744750003669	240.807103034152	238.71497935921	260.27092700362	255.136256818773	342.795980346123	293.030471845837	365.618081014513	256.626002970945	388.311452966673	262.070980247809	274.089925540463	245.317511136777	299.779812724892	357.773165231499	231.915135259974	238.534410937263	338.083808415311	225.517280320882	341.123143919452	316.879948856401	321.181987941109	356.322759949517	270.86874968282	211.140152946493	335.591201226565	356.400361579833	313.473275641982	261.347772482232	254.702372127193	254.272358865534	238.59665864542	333.166791672772	225.59427882649	220.414068244925	277.497810398162	274.323660422176	317.466865879922	192.714003878677	252.133821211036	289.232782750474	278.523700644473	226.308595338828	299.699510172667	315.953636258418	240.014728481895	220.151432795135	270.839476032566	257.623639377809	280.956460570932	282.932675650843	323.223499659467	286.384572539149	276.872358338712	265.63429804317	372.263894678104	237.009493085303	255.392192668229	252.027096847641	250.036933606853	264.000728381717	255.220802842156	351.072728937186	265.447154811077	166.515550943876	252.20957923168	218.168715880653	326.16430398075	347.665865419548	297.967632388733	374.632123382506	207.781380308406	317.815926723687	241.621115079169	309.022671490164	418.581647637255	242.141641753079	258.254952419473	283.319095354458	197.299950341029	279.5481522028	367.171057608013	265.450226906971	299.946356067875	259.544573463216	242.592110502704	207.433476389657	282.070930489275	293.776500985978	276.94223897153	232.303882334341	409.345229194797	291.476122751308	255.031329550151	282.026346274879
FEM1B	189.573258722269	192.770497183272	155.275064798363	183.597592389342	172.09441092397	139.398018283602	126.452100163031	140.942343477384	197.60662798478	163.133697451259	190.469672110593	147.294062771596	153.374406526889	186.534258553362	199.508908736432	177.07234625019	198.65266843487	149.845573421851	158.996231513258	181.951191354653	174.965720153132	173.630817233044	150.463663947281	129.462817027531	126.104340918135	148.62454850782	153.905883057625	137.311963461145	195.33531279945	141.859186789789	166.959801436495	181.21735211372	198.521139976519	153.156289151324	138.855367609464	135.445976847506	164.271936512992	158.478596759284	112.611280430412	169.634775611652	177.549826656859	134.809688057474	139.162235239379	118.588381467793	162.554744022473	144.466534734739	172.71892872414	132.497186768097	150.519285899988	134.725694223183	151.041663925894	129.287788297312	159.783385717324	115.897423006712	174.2969252972	141.115667362086	149.712617392768	161.074110354056	139.862622724873	124.685645554337	143.482758216929	126.068973505358	139.566431876919	165.57864033462	184.251176171725	194.255177911542	143.00297444943	127.168167103001	146.73562112256	178.035034187919	154.503090027543	141.171190148394	158.145691508609	173.075373189927	168.130000507184	141.416554823398	164.253632004468	194.960483266711	207.726655512286	156.343470675769	179.601857820898	145.894143073998	162.847104112212	129.638039195133	154.741522970413	161.921059907138	153.480039635361	149.615266427262	202.955786022689	173.260189414039	165.492777489525	131.095958692678	150.453745172267	182.352214299745	127.313883159918	168.572874914456	163.919234333959	158.269117097647	146.13518301121	210.642482946449
FERMT2	663.956374868811	827.489170836115	870.615236327416	685.540367388265	464.121562585258	430.358018068581	618.64143349679	766.086080441801	789.547804146372	739.992469196174	606.529246224009	646.395444608811	576.951817946449	827.001797953251	824.429856678117	881.557342936448	653.196248708728	960.571605474741	789.337245140938	811.897095967284	544.831621580152	625.46385308613	639.052528493752	569.670475233141	656.871913024405	552.781885347331	492.475016060372	683.831844081471	1130.25612120892	821.37570594411	663.180283114673	970.501315517424	568.108166572601	644.702421978198	676.630562206242	793.087352789602	907.404024682041	657.37165863294	493.667014080378	1028.72641413817	557.522718968117	725.276746394203	679.30838802524	796.640985355049	1112.07290416647	538.243732981573	476.288405392762	821.48721215055	660.725945860056	611.879455828781	735.66025045322	642.645106310774	761.490400724075	663.177144380135	899.738005416023	1000.03331522641	931.745308694114	1077.57740830556	514.384319805741	724.30214082128	576.71430572854	779.537434790576	542.177582692212	606.879587124361	757.648005159491	831.305300191203	555.766599273483	519.826101461127	890.016526638285	850.546555193199	871.991642259587	876.323833001096	684.17928516282	592.17647333719	632.487981469965	480.441544499288	879.949225888543	618.962974462724	758.054830227832	829.971938261714	559.498563443084	726.128138179974	684.108800160333	602.203516220948	1107.59271051545	714.070792402326	524.980577535592	750.630790658107	656.466050718021	950.571662002378	945.06320643812	886.867628095379	741.576075757237	783.00370308268	801.555416998026	568.538147993105	712.906242200388	1093.43620046876	1044.17879785923	722.404211809644
FERMT3	102.182192021964	20.0112716481624	57.0955350247288	36.9592088862961	147.905942745112	89.6797555766726	68.1953341225244	40.8556134337498	38.4993725408226	33.1441220538894	71.9098924852774	65.2688649340495	101.916532966076	106.376608636482	47.919976033485	104.425674626535	94.3738682943902	40.4851921964244	79.2328798064611	51.6495687315916	84.591150957848	26.6307337204221	114.94804785641	40.667018889143	110.793764219918	121.569015769485	54.4914275978018	149.260157555147	40.5053798453629	34.0955877593668	60.2799044133533	71.120455565649	97.5603836926195	138.095874105752	93.0939948653294	54.9410162732962	37.7862937454322	59.0112024509677	37.947929577584	29.2290278983985	65.1141329953724	15.9170596677796	58.4280033231384	24.2151725499826	49.9044253168949	28.831473173542	168.427864117813	59.6899670128073	65.844030547992	74.6203302992052	60.4891647393479	33.0037012685598	90.9679246795625	71.0226748759526	66.4420765501406	25.8238955952964	35.66578161423	23.5066494720129	81.0934590755432	41.9513347771996	113.835400497533	35.5047938928999	29.0546256619945	104.83703534331	44.3441561723594	85.112358126777	76.0819764669802	173.362635177494	122.969297736562	24.5021875131781	29.4005909881464	14.1216204684944	61.6198405530571	178.887501632947	223.586053898147	129.406265470211	41.143862589049	153.785821968254	62.9545682652407	95.7388044485449	133.198029653495	35.1354414057706	75.9669814598228	48.0559745231043	33.8246230214442	155.397201681457	66.7214600461407	21.0282896807458	36.983245361296	78.7978227649305	45.5173237598128	48.6079421311012	83.378991317376	41.2795754782629	62.6687819781143	99.87605195312	175.068937023047	39.8167062834554	46.5402558114634	91.2280388083159
