genesymbols	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
EXOC3L2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOC3L4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOC4	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.84577790389301200	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOC5	1.00000000000000000	28.85971989595752518	1.00000000000000000	29.72487785009990446	1.00000000000000000	54.57427371619144907	32.03740225037336131	1.00000000000000000	36.97172873150629613	1.00000000000000000
EXOC6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOC6B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOC7	46.85175313157935051	44.70079335446312285	1.00000000000000000	39.62613901466770727	1.00000000000000000	31.87594514278526248	49.73267694199446254	64.08265654156717517	45.35834013115171359	41.06522360615774403
EXOC8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOG	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC1	30.72540360741671606	34.36195855039449754	1.00000000000000000	33.23991893423040977	1.00000000000000000	29.52014135561026009	29.33989935675740668	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.51324789145595773	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC3	1.00000000000000000	1.00000000000000000	1.00000000000000000	18.35802111973488948	1.00000000000000000	25.99113287359750757	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC4	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.92053414323623173	1.00000000000000000	20.20553952092686956	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXOSC6	25.88597209426711743	27.06749957031282960	1.00000000000000000	26.76332103091506909	1.00000000000000000	26.17005509442621403	32.21904026666346255	1.00000000000000000	32.47958887031559527	32.53832386912576879
EXOSC7	35.18450930297334622	31.26192576157044201	1.00000000000000000	27.78437756067892650	1.00000000000000000	47.24764132578137321	1.00000000000000000	47.42380609665861613	1.00000000000000000	30.63965597588003575
EXOSC8	35.93191787371011259	32.15368547776531472	1.00000000000000000	32.10306803580834156	1.00000000000000000	76.77717037405503220	38.77407872190124039	42.28939653759759665	41.80762852654415695	34.68281409768777479
EXOSC9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.54051632323111320	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXPH5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXT1	32.49320079625645263	35.40006156757294065	1.00000000000000000	38.33377901496196216	1.00000000000000000	27.28049130532138022	1.00000000000000000	1.00000000000000000	1.00000000000000000	34.94194324585346578
EXT2	40.22134508873820380	45.36822049492189990	1.00000000000000000	40.48540269655436674	1.00000000000000000	43.30754206562225050	56.61998240596381038	1.00000000000000000	38.31201314927968582	1.00000000000000000
EXTL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXTL2	31.92988681922857452	33.92349120176984201	1.00000000000000000	32.49574620811323911	1.00000000000000000	35.93044974657877333	31.55019327537383589	1.00000000000000000	1.00000000000000000	1.00000000000000000
EXTL3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EYA1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EYA2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EYA3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EYA4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EYS	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EZH1	30.60106522004449658	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	34.45327444163229558
EZH2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	85.33657845784685492	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
EZR	1.00000000000000000	27.83648790592050304	1.00000000000000000	28.40980525318922290	225.50875199531731141	117.17477439362106395	79.23547378996202895	1.00000000000000000	69.74344058787696099	64.31335901890857087
F10	96.55266017342741236	1.00000000000000000	1.00000000000000000	38.42276425672366713	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	78.10021998950809063
F11R	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F12	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F13A1	1.00000000000000000	56.38125549058054276	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F2R	152.99051800397890588	231.77216461039412820	146.24624535086735477	302.00532304727738619	91.33725118515650365	65.36090677655232639	70.52500764850127268	77.36669963793175953	1.00000000000000000	53.09285405781732692
F2RL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F2RL2	1.00000000000000000	1.00000000000000000	1.00000000000000000	33.09917491327428252	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F2RL3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F3	50.77940358204311622	1.00000000000000000	1.00000000000000000	67.41308476174820896	1.00000000000000000	39.50982159168385266	30.17030998481279269	67.83971740848468812	1.00000000000000000	39.71468488433208677
F5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F8A1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	15.41017389303934060	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
F8A3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FA2H	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAAH	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAAH2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAAP100	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAAP20	64.13970204952028098	93.93647104572870887	73.58966606702280444	91.19282889544039961	99.81791180462657564	124.83154272349378289	113.54216951633186738	106.44051543597572618	83.23966121797498374	75.23593012988089868
FAAP24	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FABP3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FABP4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	114.11928375571513072	1.00000000000000000	185.79761942441587053	295.50684826187892895
FABP5	1.00000000000000000	71.14072438203622539	1.00000000000000000	32.12424627334164029	255.71277718865215434	113.56989144647343437	175.93025490908860320	1.00000000000000000	112.48931812424432053	182.82655769987403005
FABP6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FABP7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FADD	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.78849989903407192	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FADS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	31.20108473693162665	1.00000000000000000	48.21128546244505486	1.00000000000000000	1.00000000000000000	38.34465732841039909	1.00000000000000000
FADS2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FADS3	1.00000000000000000	27.74137766302795782	129.24375877883480257	31.75025571516959744	70.65198956282830522	46.45817174517255665	106.94352342314441273	1.00000000000000000	214.73526665352520126	123.24393394692786785
FADS6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAF1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	28.15663226870411862	29.40902349365686774	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAF2	34.74744426721323975	34.95718672025574136	1.00000000000000000	30.69370536375046399	1.00000000000000000	30.37000997561314009	33.18542925532486265	1.00000000000000000	1.00000000000000000	37.15073417832206104
FAH	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAHD1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	46.38992873019014240	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAHD2A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAHD2B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAIM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	17.16004104278477271	1.00000000000000000	1.00000000000000000	1.00000000000000000	39.42676387441781571
FAIM2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM102A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM102B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM103A1	27.37615881637398374	27.54301049955998337	1.00000000000000000	25.33507666882882958	1.00000000000000000	25.62245839927926028	33.00600738558609493	1.00000000000000000	32.32272651086607596	1.00000000000000000
FAM104A	1.00000000000000000	24.53074518001918136	1.00000000000000000	28.61262729288819529	1.00000000000000000	24.69556123269393311	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM104B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	17.12559163729566336	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM105A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM106A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM107A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM107B	46.96176522551247956	83.13538033791553516	148.84115496970017034	90.36284911979485912	154.29982548268358755	71.31815380728113496	163.48812684994291544	65.06958082274107369	279.50285482283550209	65.27220829060509288
FAM109A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM109B	1.00000000000000000	25.16673238251938827	1.00000000000000000	1.00000000000000000	1.00000000000000000	59.07008152066202911	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM110A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM110B	1.00000000000000000	1.00000000000000000	1.00000000000000000	24.45410160582850878	1.00000000000000000	1.00000000000000000	33.32296252838811057	1.00000000000000000	1.00000000000000000	41.00782260645028288
FAM110C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM110D	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM111A	1.00000000000000000	26.21494035464618477	1.00000000000000000	43.80187901281383489	1.00000000000000000	47.12106315198178663	31.47677350221622206	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM111B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	26.62794622856937465	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM114A1	116.16340466689965183	181.70414220676113359	109.53936601661887096	137.27456327243919532	124.62639973883807443	163.99441527327354606	65.06754902363555004	162.30318152595799575	61.78646444088793999	64.92393308856712508
FAM114A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.94973257453561644	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM117A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM117B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM118A	30.50969778644698138	48.82254306116045228	1.00000000000000000	35.47004241981952077	1.00000000000000000	1.00000000000000000	32.71549920150539492	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM118B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM120A	61.70611073833401861	67.18447106825458093	84.78741672648547478	63.73343590428219585	71.21605146457355318	66.15016991079855302	70.67103734371188750	55.02628314577064117	71.91773618618971398	63.74307461026808141
FAM120AOS	43.30131371506502802	41.96644795113846982	1.00000000000000000	38.33310347094481330	1.00000000000000000	43.89290739288041010	39.10250691242057286	51.68381771113769929	47.02761447982016563	40.49898498525063673
FAM120B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM120C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM122A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	34.83477254400303735	1.00000000000000000	50.00191921022280894	1.00000000000000000
FAM122B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM122C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM124A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM124B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM126A	37.06427636226279532	32.34415047359193807	1.00000000000000000	24.19676184640318439	1.00000000000000000	38.85963705502241083	37.83355552571352121	40.77003701356817800	46.36797206414934180	45.31167984051552367
FAM126B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM129A	40.69888167546988456	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	24.17332932484067598	39.00220841684891582	1.00000000000000000	157.03255921281200358	1.00000000000000000
FAM129B	1.00000000000000000	41.96663064321256797	119.92059456240997406	31.23734184241747514	1.00000000000000000	54.66206984609918607	39.51075971263891518	119.80328215162057859	1.00000000000000000	43.62242668920029587
FAM129C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM131A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM131B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM131C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM133A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM133B	217.71057888466597774	198.08052760700726935	678.15811378246291952	218.94838397329417035	208.36616340547550408	140.94389451218597742	238.65565154120483271	140.49581033074358061	211.06804289751667625	209.94551304920500456
FAM135A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM135B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM136A	27.52021699682904199	37.60536446019382595	1.00000000000000000	33.46457005945539009	1.00000000000000000	76.44690456703766301	29.56650524599476881	36.25372308223172979	1.00000000000000000	1.00000000000000000
FAM13A	51.67746041508929977	26.73554670734226235	144.59954253328925233	26.37042233550303294	1.00000000000000000	18.14864414381662172	44.45373984016828217	49.71097796259238777	44.39445359601445773	30.70464457103324207
FAM13B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	41.08084688450533406	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM13C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	110.31998817624047149	1.00000000000000000	63.70511848941969646	169.84476808311782747
FAM149A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM149B1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM151A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM151B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM153A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM153B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM153C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM155A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM155B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM156A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM159A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM160A1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM160A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM160B1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM160B2	1.00000000000000000	26.56863763415687174	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM161A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM161B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM162A	80.74278563616847748	109.41610532343283069	172.50954632382934051	82.34997050898999760	125.24139792034689833	51.31223439889432569	83.77809067041030744	454.95654376573168065	65.82893091251490603	64.78031181318883114
FAM162B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	123.51882081064761110	1.00000000000000000	37.22674600551687973	54.65282584112847530
FAM166A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM166B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM167A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM167B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM168A	1.00000000000000000	34.61844628931532952	1.00000000000000000	21.80942502540902694	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM168B	1.00000000000000000	24.49850268028010092	1.00000000000000000	1.00000000000000000	1.00000000000000000	24.45522037577210028	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
FAM169A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
