NAME	iCAF	mCAF	tpCAF	vCAF	Pericyte	apCAF	rCAF
AFAP1	1.00000000000000000	50.61170004641470399	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AFAP1L1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	127.65675311894494826
AFDN	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
AGFG1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	43.21891770631494722
AGPAT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	55.71552940337264914	1.00000000000000000
AGT	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.49356606129353509	1.00000000000000000	1.00000000000000000	1.00000000000000000
AHCYL1	103.48464740520689986	66.67173863723841976	1.00000000000000000	1.00000000000000000	1.00000000000000000	69.18448786949903706	1.00000000000000000
AHI1	64.71183025952265666	41.60979775204067721	1.00000000000000000	1.00000000000000000	58.70604717460727073	1.00000000000000000	1.00000000000000000
AHR	115.25579796081753159	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.52891601815213818	90.97032769216282588
AIDA	58.72172126768230527	56.96624436143402903	1.00000000000000000	1.00000000000000000	76.43946888026228237	1.00000000000000000	64.91317627401528512
AIF1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	892.84669232820465368	1.00000000000000000
AIMP2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	69.07918291942998223	1.00000000000000000	38.26861829240073121
AIP	60.79789954644481043	67.57191439240952491	1.00000000000000000	82.29449831741584376	130.95572810306978795	1.00000000000000000	1.00000000000000000
AKAP8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.63430914620041179
AKIRIN1	73.21963487219289846	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AKIRIN2	1.00000000000000000	1.00000000000000000	1.00000000000000000	69.26215699609048215	75.57765711470796077	153.19127789943860307	43.60878418267682122
AKR1B1	55.92806100808655145	91.26139633064155987	1.00000000000000000	1.00000000000000000	1.00000000000000000	87.59424039481500301	1.00000000000000000
AKR1C3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	207.18540884930104085
AKT1S1	1.00000000000000000	45.51862979281519728	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AL118516.1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
AL121933.2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	45.75572728611683715	1.00000000000000000
ALCAM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	56.23365775841405423	1.00000000000000000
ALDH1A1	140.85864428380062918	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	156.13606289338403599
ALDH1A3	245.19684263053736117	83.20931934598092994	1.00000000000000000	1.00000000000000000	1.00000000000000000	79.98942944843150826	1.00000000000000000
ALDH9A1	72.17644385545008845	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	190.71307900830663584	22.10945885315748427
ALDOA	53.56104951685116333	91.41220796910910451	240.24419023861031519	82.19052422250017287	1.00000000000000000	218.61856066840587687	1.00000000000000000
ALG13	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	128.23894598456351446
ALG3	57.54622257437744537	70.65619077357807498	1.00000000000000000	1.00000000000000000	1.00000000000000000	70.44167450841862888	1.00000000000000000
ALG5	79.91996935156446114	91.83073617138015265	1.00000000000000000	1.00000000000000000	83.10016786278532663	1.00000000000000000	1.00000000000000000
ALOX5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.34502241794146471	1.00000000000000000
ALOX5AP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	2153.33757687616662224	1.00000000000000000
AMD1	82.53341918717411829	1.00000000000000000	1.00000000000000000	79.11216034783500106	1.00000000000000000	198.74603667310523747	40.91644009028756557
