genesymbols	iCAF	mCAF	tpCAF	vCAF	Pericyte	apCAF	rCAF
ASPHD2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASPM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASPN	88.14627024952189061	910.67627188069025124	1.00000000000000000	365.77771557741226616	574.80835131840819940	174.00808212010471721	1.00000000000000000
ASPSCR1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASRGL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASTE1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASTN1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASTN2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASXL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ASXL2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.10945885315748427
ASXL3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATAD1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	56.61153215959851082	1.00000000000000000	1.00000000000000000
ATAD2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATAD2B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.26861829240073121
ATAD3A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATAD3B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATAD3C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATAD5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATAT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATCAY	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATE1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.26861829240073121
ATF1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
ATF2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	175.91716709793524842	22.10945885315748427
ATF3	81.79286971485733204	1.00000000000000000	1.00000000000000000	83.22572884548476679	1.00000000000000000	84.17578225449973672	22.10945885315748427
ATF4	209.35047638098407674	227.17377605432406540	252.46085469662165224	207.59151396772142562	266.17986345287766881	203.85619357763101789	184.14187342316498075
ATF5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	69.90511056597881634	22.10945885315748427
ATF6	1.00000000000000000	1.00000000000000000	1.00000000000000000	51.79875182749420759	1.00000000000000000	23.23464405763625251	40.91644009028756557
ATF6B	49.84450004197625361	65.74286889163384728	1.00000000000000000	39.99044898405185222	73.19508500084258174	15.87924884838010087	109.60463683836324833
ATF7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATF7IP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATF7IP2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	175.68389111459916307	1.00000000000000000
ATG101	69.39086838255732914	97.27587200629616859	1.00000000000000000	73.46544712194935300	1.00000000000000000	56.93385199194562318	43.21891770631494722
ATG12	58.66975402671040030	71.63098484163928958	1.00000000000000000	58.81232873843221398	1.00000000000000000	1.00000000000000000	22.10945885315748427
ATG13	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	45.69419251812487204	1.00000000000000000
ATG14	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG16L1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG16L2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG2A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.25474665474183311	1.00000000000000000
ATG2B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG3	54.51113019861792708	71.26524623344215570	1.00000000000000000	1.00000000000000000	74.26939215080550127	63.41756177089551727	22.10945885315748427
ATG4A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	32.88665982820253220	1.00000000000000000
ATG4B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	37.51118225708921017	1.00000000000000000
ATG4C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG4D	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATG5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.26861829240080226
ATG7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.30439209133841061
ATG9A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.10945885315748427
ATG9B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATIC	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	42.14088192594011417	1.00000000000000000
ATL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATL2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATL3	1.00000000000000000	56.72936457796139820	1.00000000000000000	1.00000000000000000	1.00000000000000000	64.71314190377701436	40.91644009028756557
ATM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	61.59220679494521988	38.26861829240073121
ATMIN	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATN1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATOH8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATOX1	168.05030886875235296	208.73667244883009175	271.98711426793909141	320.33807893894947938	266.46912691918794280	296.60412950867589643	165.50756427696470041
ATP10A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP10D	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP11A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.61204799894915496
ATP11B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.63430914620035139
ATP11C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP13A1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	44.21527176650229052	1.00000000000000000
ATP13A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP13A3	78.01863242245696028	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.26861829240080226
ATP13A4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1A1	149.78159358334244189	135.70697516925298487	109.02830188810543177	92.19446661120623787	138.81081710907963611	158.41646669932598002	277.50201309531365723
ATP1A1.AS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1A3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1A4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1B1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1B2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP1B3	131.18864106038864747	143.82840520521037320	123.95995237287793600	119.58007393804608398	240.70789795194284011	365.51210459976960010	38.26861829240073121
ATP23	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP2A1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP2A1.AS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP2A2	77.41653747238359529	84.66900056229056304	1.00000000000000000	120.18501639839172412	75.60173463924542148	36.92532255426712595	44.70146690485036345
ATP2A3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP2B1	88.36630071783088169	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP2B1.AS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	47.06900856412410405	1.00000000000000000
ATP2B4	1.00000000000000000	1.00000000000000000	1.00000000000000000	69.48637375934544025	93.68737842327371368	59.13574606112703691	1.00000000000000000
ATP2C1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
ATP2C2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP5F1A	207.72179154706932991	231.97653407478233589	221.96519826310165513	207.03385554365883081	351.57036871264284628	156.65119929167337887	38.26861829240073121
ATP5F1B	252.87867361867031946	225.24231484089668243	302.60500761610074960	375.55158485206607111	564.49137869089054220	229.84282794232498759	229.03614230172627231
ATP5F1C	176.37807179224606102	213.13197525227562323	174.98650332281030728	207.49691531480982576	351.85214749441348658	117.07511787322700059	75.53723658480147662
ATP5F1D	252.24184725654731665	271.13180720540691482	347.19192065016022752	377.13605669001026399	358.78628184226789699	144.22949788459936826	277.72273653962361095
ATP5F1E	790.70925183833708161	979.12259502751010132	1353.93022478906232209	973.27756772504619676	1140.83324086821653509	1062.12752607630727653	3419.98929759113070759
ATP5IF1	168.91583354430929376	187.05384519578606728	251.81789334007780212	155.70851509464520745	264.24792020404953519	84.10470883902021910	224.61170975440424513
ATP5MC1	202.10257569715457748	127.70494312925680447	284.57501921537624412	229.28980705900116277	198.31541527226974608	159.76471389695817038	202.77618256936551688
ATP5MC2	456.09238845188605183	534.37782763205086667	710.88184032074366314	603.91786123180202139	758.95702494176669006	481.11907612789610766	552.55034668141479415
ATP5MC3	318.70331002178738800	316.77852085734218690	476.44688291676914105	354.47167590868309617	467.46896760993325870	313.24501179897674774	221.41049171556582564
ATP5MD	211.05895257129449760	232.14599567355816134	434.57292655039344709	493.06807771199828494	498.93734023954249324	382.47272411730193653	314.53891713945938591
ATP5ME	264.97047578483500274	293.22768972668154674	431.99838960588942882	385.61754697128230873	547.19538524449637862	150.16756926754459300	750.70710341951553346
ATP5MF	226.69043980509732705	247.65535542937331570	438.76696764311674315	356.90746601119741399	372.43072705516271981	388.97623957166155151	251.03365626350694129
ATP5MG	531.93470063499569278	438.43551344988605933	584.10687443661583984	700.98338910781899358	737.19802694775603413	582.20419985278044805	558.67255276273567688
ATP5MGL	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP5MPL	290.81229696393120321	301.21320387655453032	437.41301616982002542	396.33097702111001581	469.41235520378495494	364.30293399230930618	339.25138860586343981
ATP5PB	168.87359399616411793	143.38647305565146439	172.84681099802182302	277.39120619043291072	210.88138312490187332	261.93550148705833180	168.50843199054233423
ATP5PD	198.59961488019314402	197.56668296288472675	265.33217670577482750	251.34974615469627679	367.63866763944145077	503.96829189323341325	205.26755517761722558
ATP5PF	302.05064660809631505	282.11000727819794065	355.80651367430658638	447.32461258047271713	356.17188348580145885	341.79646548339815126	472.42592480037291125
ATP5PO	276.54727425996890133	254.80197431781587625	374.03160620758916366	501.86562567055432282	378.05363608492888261	438.44310768318598548	102.13727227191350266
ATP6AP1	84.97423147962845746	88.61885438341150234	1.00000000000000000	1.00000000000000000	145.69917023321704619	100.85276953586689785	19.63430914620041179
ATP6AP1L	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6AP2	242.00666274336802530	300.87263395083863315	191.98182071171177654	238.14782990835519172	242.60947100934973264	163.26808767964922708	38.26861829240080226
ATP6V0A1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V0A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V0B	176.68056781244987974	275.60107925140607676	253.16612359116493280	189.43307608341865489	219.32856732547261913	482.41454701910743097	229.03614230172627231
ATP6V0C	253.08190771872401115	312.79845373771678396	441.80589306543600969	205.81919197231559338	314.61707184971186280	776.77125862180935201	268.59593173708947234
ATP6V0D1	71.09914287578395431	76.79265832888781063	1.00000000000000000	75.95404026572018097	126.10264993585003879	53.20725709041269624	90.97032769216282588
ATP6V0D2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V0E1	528.45952184772579585	606.65032558357188464	458.85989519073370957	392.54861111546108532	424.79215013215986119	541.09021562514851666	525.38887504561569131
ATP6V0E2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V0E2.AS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V1A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	42.06319319107784338	1.00000000000000000
ATP6V1B2	70.09981727281365238	66.38615477999866243	1.00000000000000000	1.00000000000000000	1.00000000000000000	284.70895695641411294	1.00000000000000000
ATP6V1C1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	16.46815777679210058	93.16733769843793311
ATP6V1D	53.52727271169800360	81.17077443603018594	1.00000000000000000	88.33315335956291392	108.34168336239365260	114.42788304022930390	22.10945885315748427
ATP6V1E1	101.77702497174051643	110.38197544622777002	1.00000000000000000	162.97941314511533051	146.92276624479495695	210.34160831833469274	109.60463683836344728
ATP6V1E2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V1F	190.52225821515892790	211.52924983277384285	279.01925841030163156	282.05236794631372277	241.91326298890029989	549.56048567827212992	202.77618256936551688
ATP6V1FNB	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V1G1	317.45522679856537707	390.65298951654233406	363.41555431880345850	416.03171440708189266	462.10429451025368053	570.02205467121416405	163.04863747130215756
ATP6V1G2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP6V1H	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	207.52802571757567307	1.00000000000000000
ATP7A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP7B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP8A1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
ATP8A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP8B1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP8B2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP8B3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP8B4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP9A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATP9B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATPAF1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	25.23969488658728011	1.00000000000000000
ATPAF2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.63430914620035139
ATPSCKMT	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATR	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATRAID	257.95121574532697650	273.62877998933333856	217.21327121864638343	234.68707743815846811	158.18057462086420628	134.39220736820320212	250.88687575415139008
ATRIP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATRN	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATRX	119.52076577976576743	109.09561646507174260	1.00000000000000000	149.36489541196908704	131.36738908264578640	102.96433324212786431	219.50721006483672681
ATXN1	1.00000000000000000	79.35110654564290655	1.00000000000000000	1.00000000000000000	1.00000000000000000	59.57038502404860481	93.16733769843793311
ATXN10	69.77733222999651730	78.26261740697715652	1.00000000000000000	1.00000000000000000	60.67558616464376797	57.12894071084871683	225.11073556118464012
ATXN1L	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATXN2	58.54834023250219133	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATXN2L	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	40.04759272258123559	1.00000000000000000
ATXN3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATXN7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATXN7L1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATXN7L2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ATXN7L3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.74115653253561931	1.00000000000000000
ATXN7L3B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	78.56803144669200378
AUH	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AUNIP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AUP1	109.06068362812567329	174.94424304091540989	167.02698707776394826	66.91486596414355859	88.04946288201422533	204.03658567252020362	56.90292743860110392
AURKA	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AURKAIP1	148.57405761206925376	203.86897828976876212	198.05493521388720524	150.92253876498332943	215.14667995283889468	100.56801305822472159	239.01142954195509560
AURKB	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AURKC	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AUTS2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AUXG01000058.1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AVEN	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AVIL	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AVL9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AVPI1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	45.72972863435300184	1.00000000000000000
AVPR1A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AXDND1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AXIN1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AXIN2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AXL	78.92498500051937071	121.71765128730993410	1.00000000000000000	89.80478223697575402	132.55547407497317636	77.78158726768705833	1.00000000000000000
AZGP1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AZI2	84.31990831002573827	87.76642741200116404	1.00000000000000000	1.00000000000000000	1.00000000000000000	92.23202877029092406	22.10945885315748427
AZIN1	1.00000000000000000	44.94494907429218244	1.00000000000000000	1.00000000000000000	93.76341346859804560	46.38606371650767102	1.00000000000000000
AZIN1.AS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AZIN2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AZU1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B2M	8587.49448696508443390	16218.36638202245194407	12352.93396519613816054	16951.03460633344366215	23570.65049129070393974	14250.09982996614962758	12176.28432171771055437
B3GALNT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GALNT2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GALT2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GALT4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.26861829240073121
B3GALT5.AS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GALT6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	39.28644308356716408	1.00000000000000000
B3GAT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GAT2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GAT3	52.96974704768697251	78.12328470373893197	1.00000000000000000	1.00000000000000000	53.93463380161591658	31.52233876459857598	1.00000000000000000
B3GLCT	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GNT2	1.00000000000000000	1.00000000000000000	1.00000000000000000	52.52548726200490847	56.64550148042528122	1.00000000000000000	93.16733769843793311
B3GNT3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GNT4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GNT5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GNT7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.63430914620041179
B3GNT8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
B3GNT9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
