GeneSymbol	iCAF	iCAF.1	iCAF.2	iCAF.3	iCAF.4	mCAF	mCAF.1	mCAF.2	mCAF.3	mCAF.4	tpCAF	tpCAF.1	tpCAF.2	tpCAF.3	tpCAF.4	vCAF	vCAF.1	vCAF.2	vCAF.3	vCAF.4	Pericyte	Pericyte.1	Pericyte.2	Pericyte.3	Pericyte.4	apCAF	apCAF.1	apCAF.2	apCAF.3	apCAF.4	rCAF	rCAF.1	rCAF.2	rCAF.3	rCAF.4
MXRA8	378.55021858162541548	395.26791202165014738	371.02089235376166698	384.58076498672528487	386.90437665418306779	634.19921319253444381	694.88016626772696327	605.93325283470915110	649.92574812186569488	629.94893034361575701	220.82820193660575114	265.65330747261850775	194.40935829407948177	239.99521935258724170	171.36378419232136139	136.71325861472254815	93.58374221712512053	107.20711030605174585	145.69522928371651460	102.72726668685018581	253.03194168921692153	184.49586229012902550	213.84613062188518029	253.37491065370161891	242.45292292979650028	45.33268857739759028	87.78790954070727537	63.21333029457488095	49.78099536458100260	53.04496074244312354	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
AURKAIP1	130.53020843256513217	205.69933395448950364	177.98586781388985401	147.57405761206925376	141.55703521210483586	194.68190008644521072	192.32480646517325340	212.03506296307273260	223.91147655051520360	202.86897828976867686	170.19830089900696635	182.50056014194379372	240.09564099071997134	210.17122838731373236	197.05493521388726208	137.87811112138419389	149.92253876498332943	152.78942649026600975	136.23696032570416037	209.05835568704222283	214.14667995283883783	205.35603915351734372	202.94375924893586216	292.07782389832840408	228.68277548412288525	71.90141564370685501	74.57341201070869374	99.56801305822473580	100.26009973831649802	115.95757666638483840	281.83558662430920094	108.60463683836341886	251.01543308480751193	229.49542374596319405	238.01142954195509560
CCNL2	62.36545489858827551	65.57772139153344426	66.83843042700188164	63.15412878629877014	74.59617560651645363	71.92877071168733494	81.45100181289946306	77.02384676591138657	76.60226243999971985	86.02899528173320221	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	69.57115430893576047	119.52451390078752524	140.55432106451183927	75.41788157714022134	47.65099085336593987	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	45.43462572196409610	55.06559338531834413	107.20391485256732267	26.29161145815047007	18.28373842187518150	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
MRPL20.AS1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
MRPL20	184.25251011676624557	175.95830778313850828	173.95661676971971588	162.86741021315904732	168.43397483034505058	138.65060425143769862	140.15027719985457111	145.50653880144218988	120.12494905877728968	135.87604647112283374	231.42897694157983324	234.48042699788609866	139.04949611663323594	180.56424738060664481	135.86224363687054506	157.55413650660040048	161.14251014009815322	241.79973702160489779	215.80102443004398083	155.99098401920798551	184.38412152025301793	169.39074537043558166	220.87714598437480618	157.41142927237748950	153.47476633731250217	352.91679716947078305	322.26990194007231594	348.48539427507029131	228.23968555769945965	244.72388366072627264	98.67749029984948095	127.23894598456382710	127.23894598456352867	205.49868756223548871	194.30996263710468952
AL391244.2	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	140.93917861814475145	0.00000000000000000	142.41079624644436308	0.00000000000000000	0.00000000000000000
ANKRD65	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
LINC01770	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
VWA1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
ATAD3C	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
